"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"chr3-54955658-54956326",0.588873765664179,0.802731929259005,0.063,0.033,1,"NS"
"chr19-7871321-7872406",0.588881197737779,0.41678591432871,0.081,0.055,1,"NS"
"chr19-38315324-38316389",0.588962739039232,0.313529977256713,0.208,0.145,1,"NS"
"chr19-953125-953486",0.588967075637111,0.643482420961097,0.064,0.036,1,"NS"
"chr19-57829239-57830690",0.589188887313612,0.548898908828537,0.11,0.067,1,"NS"
"chr20-63738749-63741299",0.589221025740307,0.119332941870116,0.257,0.202,1,"NS"
"chr3-56556618-56558018",0.589237828168669,0.44553520634074,0.124,0.083,1,"NS"
"chr1-231420844-231422809",0.589357025317617,0.317486180401054,0.216,0.15,1,"NS"
"chr2-46460244-46461666",0.589592776057362,0.549077673397757,0.055,0.036,1,"NS"
"chr3-153160433-153163340",0.589602002007149,0.18825825450131,0.364,0.277,1,"NS"
"chr3-184133869-184135721",0.589672990150659,0.418882839461736,0.125,0.085,1,"NS"
"chr3-27368820-27369694",0.589693242855762,0.135165592341012,0.078,0.06,1,"NS"
"chr13-112942526-112943958",0.589739258501592,0.219935365698181,0.052,0.039,1,"NS"
"chr1-222784837-222785780",0.589818985959165,0.282826098900006,0.059,0.044,1,"NS"
"chr9-19379517-19380881",0.589854498768844,0.362942802098358,0.154,0.11,1,"NS"
"chr1-61081786-61083875",0.589891916432472,0.118956226787905,0.102,0.082,1,"NS"
"chr17-28551933-28552809",0.590305629278903,0.200421870239619,0.085,0.065,1,"NS"
"chr2-218301234-218301602",0.590420962495586,0.724903108398677,0.057,0.032,1,"NS"
"chr20-53623218-53624227",0.59043774340031,0.354159925403104,0.062,0.043,1,"NS"
"chr12-9447728-9448997",0.59048666199557,0.628672589190419,0.057,0.034,1,"NS"
"chr2-231710138-231710533",0.590501317911999,0.214802709540028,0.16,0.117,1,"NS"
"chr12-66823733-66824606",0.590610153801738,0.921215265758352,0.058,0.029,1,"NS"
"chr11-623568-624498",0.590938291471222,0.878685964369164,0.064,0.033,1,"NS"
"chr2-177212021-177213452",0.591208681018147,0.255166698633094,0.395,0.289,1,"NS"
"chr9-107760566-107761197",0.591241736940924,0.299952507644306,0.07,0.053,1,"NS"
"chr4-39181886-39183461",0.591324929360054,0.246879071427095,0.198,0.153,1,"NS"
"chr10-7787383-7789071",0.591566678522961,0.394087144880505,0.182,0.121,1,"NS"
"chr5-151483094-151483420",0.591568951813678,0.252486238374654,0.051,0.038,1,"NS"
"chrX-72180794-72181986",0.591630998915091,0.421635035905242,0.092,0.063,1,"NS"
"chr13-60395844-60398027",0.592173691143476,0.347324382854875,0.225,0.156,1,"NS"
"chrX-48003337-48004310",0.592321083372633,0.243705770345394,0.061,0.049,1,"NS"
"chr3-186161936-186162561",0.592460194901046,0.599200008777883,0.052,0.032,1,"NS"
"chr1-203627887-203629966",0.592477518875592,0.167749951752505,0.08,0.062,1,"NS"
"chr1-154961222-154962481",0.592618345518763,0.237562031206702,0.17,0.128,1,"NS"
"chr6-28865579-28867056",0.592715360953168,0.567592799573512,0.129,0.078,1,"NS"
"chr19-51365576-51368456",0.592955654446728,0.144995761649382,0.316,0.249,1,"NS"
"chr2-218216264-218218103",0.593043963876221,0.260123907236774,0.179,0.128,1,"NS"
"chrX-40933232-40934513",0.59305794457639,0.567595174960209,0.111,0.068,1,"NS"
"chr1-8169437-8170453",0.593114735850205,0.253487788092035,0.065,0.047,1,"NS"
"chr16-90077035-90077952",0.593252345056753,0.109536396679873,0.117,0.094,1,"NS"
"chr7-118183287-118184706",0.59328788163011,0.350788916856108,0.136,0.095,1,"NS"
"chr12-130818162-130819307",0.593354540820948,0.349194795933915,0.062,0.044,1,"NS"
"chr5-1104446-1104873",0.593563747643849,-0.223399584212906,0.056,0.059,1,"NS"
"chr15-101248284-101248842",0.593686060949927,0.823136909542395,0.053,0.026,1,"NS"
"chr11-117143469-117145661",0.593775476301861,0.385224620207391,0.186,0.119,1,"NS"
"chrX-48956929-48959008",0.593833328563264,0.196964233199835,0.225,0.169,1,"NS"
"chr17-60525334-60526461",0.593960994953293,0.407587167433425,0.146,0.098,1,"NS"
"chr8-6908739-6910096",0.593984299290679,0.606977810292231,0.059,0.037,1,"NS"
"chrX-49189716-49191795",0.594059544067811,0.309270244800247,0.216,0.151,1,"NS"
"chr6-143842510-143843838",0.594084784718033,0.264393846399581,0.122,0.085,1,"NS"
"chr19-49593315-49593687",0.594122974592988,0.228137519421848,0.09,0.067,1,"NS"
"chr7-100672940-100676144",0.594170123843131,0.223800613269737,0.44,0.324,1,"NS"
"chr4-77074930-77076544",0.594210674782057,0.154635113768147,0.201,0.159,1,"NS"
"chrX-37348670-37350203",0.594254426500699,0.720957517834633,0.063,0.034,1,"NS"
"chr20-40489660-40490306",0.594276420408029,0.7684959715392,0.075,0.041,1,"NS"
"chr17-7444738-7445806",0.594312162059823,0.503920282921692,0.085,0.055,1,"NS"
"chr14-35533164-35535710",0.594412137670322,0.370133239948435,0.064,0.045,1,"NS"
"chr17-42772734-42773957",0.594432693960146,0.514081032350521,0.061,0.04,1,"NS"
"chr3-195877702-195879019",0.59454390647985,0.986501926846138,0.061,0.03,1,"NS"
"chr14-69766634-69768023",0.595006885627367,0.311840170019329,0.262,0.181,1,"NS"
"chr6-46015109-46016406",0.595063458080812,0.878099162106708,0.058,0.029,1,"NS"
"chr16-81314352-81315924",0.595157221930088,0.324930224652618,0.171,0.122,1,"NS"
"chr13-106534943-106536706",0.595255078040759,0.361951270486404,0.133,0.088,1,"NS"
"chr10-110822588-110824952",0.595299005603532,0.576101417362155,0.063,0.039,1,"NS"
"chr20-63948503-63949566",0.595371397667026,0.198461826506691,0.067,0.05,1,"NS"
"chr10-71333152-71334463",0.595517287494807,0.444053365165171,0.09,0.059,1,"NS"
"chr2-180006424-180007505",0.595663323816906,0.463568355042532,0.092,0.059,1,"NS"
"chr11-71282909-71285257",0.595922029281477,0.995107820291555,0.086,0.042,1,"NS"
"chr1-23555833-23556342",0.595980909257159,0.895626132562116,0.05,0.026,1,"NS"
"chr7-47559308-47559788",0.595991535285555,0.691938018164171,0.076,0.046,1,"NS"
"chr22-39212526-39213334",0.596019472445951,0.944945986951355,0.066,0.032,1,"NS"
"chr1-231026177-231028905",0.596126644690949,0.557185585688303,0.081,0.05,1,"NS"
"chr10-32378411-32380129",0.596131594571931,0.428622308298981,0.069,0.047,1,"NS"
"chr14-90982350-90983275",0.596159874457294,0.969747875527161,0.065,0.032,1,"NS"
"chr5-635176-636117",0.596269549938266,0.799070557334954,0.054,0.029,1,"NS"
"chr3-171943008-171944897",0.596388939277435,0.849938582224504,0.077,0.041,1,"NS"
"chr2-231342005-231342671",0.596389445876095,0.202496778943098,0.055,0.043,1,"NS"
"chr1-156591242-156592422",0.596579802832282,0.173517993625968,0.101,0.076,1,"NS"
"chr8-101453788-101454448",0.596587662265356,0.925185461562074,0.052,0.028,1,"NS"
"chr15-101201332-101202018",0.596610828597118,0.145012343115499,0.058,0.05,1,"NS"
"chr15-51320987-51321786",0.596708882702432,0.651406160691503,0.051,0.03,1,"NS"
"chr2-46698167-46699879",0.596797109657998,0.184126107686872,0.268,0.201,1,"NS"
"chrX-47193264-47194474",0.59685889677107,0.270954794486322,0.117,0.085,1,"NS"
"chr8-11901969-11902767",0.596861362196888,0.106262318862662,0.054,0.045,1,"NS"
"chr3-47163080-47165310",0.596936399643724,0.152095680407242,0.162,0.123,1,"NS"
"chr1-46205454-46206104",0.59709584054504,0.978754628704069,0.056,0.024,1,"NS"
"chr1-48471428-48472575",0.597234591911663,0.275251767319343,0.152,0.113,1,"NS"
"chr9-131590986-131591524",0.597328032808023,0.636066435452804,0.052,0.03,1,"NS"
"chr4-8515074-8515876",0.597568588613469,0.842782078450028,0.069,0.039,1,"NS"
"chr12-76347873-76348877",0.597638705690243,0.25702002116508,0.068,0.051,1,"NS"
"chr6-47092883-47093513",0.597721952470679,0.953308513879588,0.058,0.029,1,"NS"
"chr14-74973016-74975075",0.597819834325748,0.368676694594303,0.149,0.099,1,"NS"
"chr15-89690069-89691098",0.597982385182905,0.315400196273476,0.058,0.041,1,"NS"
"chr8-21918317-21920617",0.598112745013504,0.375131952720414,0.219,0.147,1,"NS"
"chr2-118185552-118186684",0.59811732351653,0.514876886787448,0.084,0.053,1,"NS"
"chr9-27351585-27352704",0.598240267662651,0.168868592837953,0.052,0.042,1,"NS"
"chr12-57935656-57936363",0.598340240806507,0.161243587558974,0.051,0.041,1,"NS"
"chr1-154607177-154608938",0.598408384607927,0.405458519567351,0.156,0.102,1,"NS"
"chr14-34461405-34462981",0.598486648699757,0.33133822375722,0.198,0.138,1,"NS"
"chr16-30649942-30651949",0.598875219156126,0.273560045287446,0.27,0.195,1,"NS"
"chr7-76303485-76303894",0.59901687446265,0.206397050237748,0.077,0.059,1,"NS"
"chr4-76948295-76951142",0.599073462284129,0.406035359617732,0.203,0.133,1,"NS"
"chr9-127979353-127981578",0.599379498327196,0.315939704708438,0.261,0.18,1,"NS"
"chr7-101881850-101883384",0.59942827589321,0.761237963916351,0.092,0.05,1,"NS"
"chr11-73283211-73283909",0.599502619654699,0.514803026664606,0.081,0.053,1,"NS"
"chr8-134777719-134778945",0.59956148430708,0.828769170810865,0.132,0.069,1,"NS"
"chr17-39952134-39953769",0.599578583625993,0.216118659816062,0.322,0.233,1,"NS"
"chr1-171484844-171486405",0.599582127384371,0.397293619553927,0.173,0.115,1,"NS"
"chrX-4935675-4936516",0.599659751098562,0.343277940750012,0.067,0.047,1,"NS"
"chr2-47402604-47403858",0.599735136736018,0.293063289371786,0.089,0.066,1,"NS"
"chr22-42070040-42071174",0.599750541134106,0.220280958398326,0.192,0.142,1,"NS"
"chr6-47167973-47168648",0.599769709382321,0.949108346023724,0.066,0.033,1,"NS"
"chr20-44884936-44886276",0.59990639969106,0.413117670033191,0.235,0.154,1,"NS"
"chr5-66143609-66145160",0.599936343459867,0.336485442531217,0.225,0.155,1,"NS"
"chr18-36186405-36188459",0.600010439660175,0.617551558615256,0.088,0.051,1,"NS"
"chr19-19063108-19064476",0.600054383134963,0.115417886250555,0.206,0.163,1,"NS"
"chr2-26605281-26607159",0.600341639144364,0.416009701577381,0.066,0.045,1,"NS"
"chr2-101112760-101114131",0.600383020139639,0.696602352915709,0.053,0.032,1,"NS"
"chr1-23177220-23178260",0.600657805512035,0.560123902819819,0.062,0.037,1,"NS"
"chr13-33152122-33152847",0.600749481504785,0.88010386277255,0.051,0.025,1,"NS"
"chr15-90901950-90903516",0.600836310007857,0.239195666871401,0.166,0.121,1,"NS"
"chr17-36543947-36546001",0.600921631373691,0.245075390615284,0.326,0.235,1,"NS"
"chrX-77910227-77911128",0.600950636616454,0.101933644703391,0.074,0.06,1,"NS"
"chr20-4760402-4761868",0.601066796977666,0.362086223543121,0.069,0.047,1,"NS"
"chr1-150558806-150559149",0.601137681966534,0.338638270920001,0.086,0.059,1,"NS"
"chr3-32848009-32848807",0.601150004756755,1.05077975816937,0.054,0.026,1,"NS"
"chr17-8295014-8295920",0.601285533563962,0.206758091928561,0.181,0.138,1,"NS"
"chr6-33787641-33789373",0.601328705089351,0.296645757796714,0.206,0.144,1,"NS"
"chr5-32027751-32028321",0.601428439116397,0.456625392457605,0.05,0.033,1,"NS"
"chr20-47391874-47393202",0.601915729170389,0.493227578856994,0.05,0.033,1,"NS"
"chr10-84493415-84494887",0.601944000398875,0.721931331564479,0.091,0.051,1,"NS"
"chr1-116657908-116658922",0.601984579796491,0.900339849462961,0.055,0.028,1,"NS"
"chr22-29267119-29268858",0.602177506034806,0.2124919401703,0.248,0.188,1,"NS"
"chr17-58477612-58479470",0.60221143331396,0.949713107998706,0.064,0.031,1,"NS"
"chr14-103714969-103716505",0.602223414600956,0.105709355866027,0.322,0.252,1,"NS"
"chr11-72411600-72412360",0.602244917901781,0.17890818181312,0.07,0.055,1,"NS"
"chr10-103542569-103543872",0.602412761249274,0.763168985773768,0.082,0.042,1,"NS"
"chr19-48510534-48512051",0.602419180705247,0.627155812474806,0.097,0.059,1,"NS"
"chr12-6752196-6753913",0.602630553358633,0.181993720201091,0.271,0.202,1,"NS"
"chr10-71770777-71771124",0.602658591224226,1.01541076115444,0.058,0.028,1,"NS"
"chr16-1378590-1380038",0.602668609274545,0.533334387311456,0.118,0.071,1,"NS"
"chr22-39532226-39533118",0.60268978512719,0.224792719969245,0.165,0.12,1,"NS"
"chr4-87805818-87807784",0.602981383840242,0.853057149819399,0.09,0.046,1,"NS"
"chr1-178037453-178038185",0.603028328492934,0.182727279656981,0.062,0.046,1,"NS"
"chr2-23380714-23381437",0.603073718635516,1.19693429238406,0.058,0.025,1,"NS"
"chrX-16946097-16947395",0.603461199040799,0.397654537447823,0.078,0.052,1,"NS"
"chr1-151739273-151740327",0.60371167997563,0.71649820161376,0.069,0.039,1,"NS"
"chr19-49127634-49128593",0.603723250411472,0.347512572053685,0.171,0.118,1,"NS"
"chr1-154432458-154433713",0.603732200026223,0.399466322701513,0.129,0.089,1,"NS"
"chr13-77328916-77329980",0.603734371846847,0.503944602511913,0.084,0.056,1,"NS"
"chr22-50399538-50400264",0.603951459928608,0.343965198287769,0.055,0.038,1,"NS"
"chr9-122125016-122126565",0.604055964139427,0.733715279821757,0.053,0.028,1,"NS"
"chr6-41940365-41942247",0.604146299370591,0.256070360211542,0.154,0.109,1,"NS"
"chr1-43991019-43992359",0.604355781862159,0.406382868649376,0.124,0.083,1,"NS"
"chr8-27333048-27334960",0.604358189771825,0.61555800084575,0.129,0.078,1,"NS"
"chr1-222617261-222619073",0.604367867415011,0.28819648319845,0.119,0.087,1,"NS"
"chr2-25041294-25042853",0.604369558315746,0.195682124691327,0.152,0.113,1,"NS"
"chr13-45309263-45311878",0.604402278219753,0.511123582551871,0.091,0.058,1,"NS"
"chr11-74141241-74142905",0.604470979555339,0.616168642590937,0.053,0.032,1,"NS"
"chr19-39335156-39336242",0.604726237273473,0.235198151099545,0.076,0.059,1,"NS"
"chr2-16608482-16609365",0.604896810483372,0.563401904235723,0.051,0.031,1,"NS"
"chr22-26511861-26512828",0.604932974608172,0.213400498190951,0.072,0.056,1,"NS"
"chr22-41946137-41947283",0.605045608456331,0.261004947812566,0.139,0.1,1,"NS"
"chr1-26169481-26170410",0.605057157029655,0.360314397580736,0.172,0.118,1,"NS"
"chr5-38808171-38810086",0.605276574351287,0.641549741050241,0.05,0.033,1,"NS"
"chr7-64299723-64301386",0.605305462421447,0.757981023738204,0.094,0.053,1,"NS"
"chr9-27420975-27422664",0.605359261884279,0.997012839183966,0.082,0.041,1,"NS"
"chrX-151396247-151397591",0.60540693573075,0.33280284848366,0.106,0.073,1,"NS"
"chr20-44531163-44533338",0.605439324597554,0.669899092797737,0.11,0.065,1,"NS"
"chr16-29789721-29791339",0.605545287556558,0.322329920944875,0.218,0.156,1,"NS"
"chr7-129952212-129953148",0.605711929163817,0.43014394037659,0.212,0.139,1,"NS"
"chr22-50562542-50563754",0.60593803647178,0.157368581357034,0.178,0.137,1,"NS"
"chr7-154927596-154929608",0.605938212048215,0.554706231443178,0.123,0.076,1,"NS"
"chr17-59963858-59965556",0.606119266036257,0.108363068601365,0.132,0.104,1,"NS"
"chr7-98251420-98252622",0.606127781444569,0.20496620397407,0.177,0.133,1,"NS"
"chr1-92784192-92785992",0.606173037929744,0.339163626891812,0.217,0.15,1,"NS"
"chr14-95616610-95617314",0.606239372259597,0.447759919012642,0.055,0.039,1,"NS"
"chr20-58907632-58908147",0.6062725527271,0.466928023126155,0.061,0.041,1,"NS"
"chr19-38829096-38829435",0.606412506324769,0.794293352185175,0.052,0.025,1,"NS"
"chrX-115892570-115893633",0.606426183119536,0.476578418789147,0.066,0.043,1,"NS"
"chr7-17298110-17299658",0.6064499426787,0.267688888069425,0.149,0.109,1,"NS"
"chr5-15139357-15140270",0.606484676760949,0.78888123532685,0.05,0.027,1,"NS"
"chr3-45994595-45996053",0.606622717714782,0.485648455540365,0.115,0.07,1,"NS"
"chr2-151260746-151262032",0.606710352893772,0.597563451861231,0.079,0.048,1,"NS"
"chr17-75666743-75667689",0.606713757051336,0.161990968778528,0.145,0.113,1,"NS"
"chr1-108556538-108556739",0.607003041788799,0.26678661716578,0.055,0.04,1,"NS"
"chr9-94638806-94640305",0.607044645332408,0.442896499612164,0.063,0.041,1,"NS"
"chr22-46598939-46599300",0.607127835221444,0.340054002288667,0.052,0.036,1,"NS"
"chr12-111685306-111686607",0.607480626564383,0.37850541282811,0.157,0.102,1,"NS"
"chr3-46368405-46368908",0.607594759993206,0.254160871507366,0.052,0.038,1,"NS"
"chr17-62064549-62066260",0.607618391770845,0.257080749910032,0.176,0.128,1,"NS"
"chr5-178231755-178233221",0.607631368672624,0.305828401457204,0.126,0.089,1,"NS"
"chr11-46936172-46937176",0.607671820661225,0.441824713237587,0.051,0.034,1,"NS"
"chr9-88938146-88938890",0.607715640842402,0.946897282888425,0.058,0.029,1,"NS"
"chr9-35489095-35490837",0.607838818643036,0.218434150725879,0.096,0.073,1,"NS"
"chr3-183634853-183637028",0.607900487330411,0.328600388546459,0.281,0.196,1,"NS"
"chr22-32695199-32695856",0.608026601698673,1.00444022617975,0.061,0.028,1,"NS"
"chr3-53072319-53073738",0.608262840393522,0.208833926130478,0.067,0.052,1,"NS"
"chr17-29154664-29156254",0.608714346304281,0.531807786092951,0.072,0.042,1,"NS"
"chr16-10941325-10942873",0.608819984200249,0.154917582451004,0.186,0.143,1,"NS"
"chr19-8353586-8354465",0.608823459263191,0.149690294649888,0.062,0.051,1,"NS"
"chr7-151782501-151783238",0.60882408904845,0.624072810094779,0.054,0.033,1,"NS"
"chr2-121529505-121531631",0.608951623489099,0.347707557943437,0.218,0.147,1,"NS"
"chr3-93973232-93974140",0.609013028017165,0.239559202093099,0.068,0.053,1,"NS"
"chr21-17744656-17745457",0.6091429555974,0.885512065175943,0.053,0.028,1,"NS"
"chr16-89719256-89719684",0.609407822388578,0.597642313051615,0.05,0.031,1,"NS"
"chr19-11155327-11156225",0.609431263653194,0.351551088888399,0.175,0.122,1,"NS"
"chr6-33731755-33732817",0.609712890223241,0.678016331945939,0.05,0.03,1,"NS"
"chr17-1724044-1725265",0.609877734142683,0.180140657728406,0.176,0.14,1,"NS"
"chr10-100009161-100010680",0.610414850187805,0.302760895662326,0.169,0.116,1,"NS"
"chr19-17327321-17328992",0.610473900882557,0.308080803163803,0.11,0.08,1,"NS"
"chr5-134366664-134367368",0.610474121281836,0.556049290094123,0.099,0.063,1,"NS"
"chr10-17808707-17809610",0.610558458820631,0.183221791624682,0.084,0.064,1,"NS"
"chr8-144579330-144581262",0.61064356314633,0.759682802463634,0.064,0.035,1,"NS"
"chr3-152268277-152270639",0.610802949214662,0.344520140815522,0.163,0.114,1,"NS"
"chr10-68900477-68901799",0.610919086881397,0.218101210481656,0.225,0.167,1,"NS"
"chr7-44044103-44045378",0.611374635324739,0.440073285611878,0.138,0.088,1,"NS"
"chr1-221707983-221708387",0.611475359738124,0.31318590880427,0.057,0.045,1,"NS"
"chr11-126282307-126284212",0.611639455787912,0.375343819580455,0.112,0.076,1,"NS"
"chr7-55018433-55020837",0.611658682640593,0.270490027816223,0.177,0.131,1,"NS"
"chr16-66426367-66427652",0.611677074488896,0.515691332433285,0.059,0.039,1,"NS"
"chr11-67482327-67483562",0.612116627358929,0.291310794361532,0.185,0.131,1,"NS"
"chr4-37981300-37982615",0.612121069239464,0.885643068373602,0.072,0.039,1,"NS"
"chr10-29408990-29410557",0.61226948040186,0.588875970615272,0.08,0.045,1,"NS"
"chr17-7023397-7024210",0.612341652102858,0.117483348993934,0.065,0.054,1,"NS"
"chr15-64850562-64851986",0.612347952422253,0.515492480990741,0.111,0.07,1,"NS"
"chr12-132489233-132490505",0.61236109417006,0.124404098268999,0.257,0.201,1,"NS"
"chr14-80425397-80426285",0.612438376612545,1.01174299193553,0.056,0.026,1,"NS"
"chr8-143733181-143734242",0.61248400076788,0.205984375397058,0.097,0.074,1,"NS"
"chr11-117097527-117099294",0.612585165862167,0.207950121517246,0.329,0.24,1,"NS"
"chr18-77112191-77112673",0.612770574319915,0.260539864054163,0.058,0.042,1,"NS"
"chr16-31105680-31106165",0.612818666965917,0.311013010699952,0.057,0.042,1,"NS"
"chr20-63625968-63627567",0.612826729871857,0.199191242432831,0.263,0.197,1,"NS"
"chr5-31531535-31533280",0.61282959318716,0.543067273326451,0.131,0.078,1,"NS"
"chr4-138939644-138940346",0.613181858134111,1.17073256943329,0.051,0.024,1,"NS"
"chr14-23182443-23183836",0.613234919271296,0.154911390355251,0.07,0.054,1,"NS"
"chr17-81976611-81978096",0.613252308808232,0.129933806166536,0.237,0.18,1,"NS"
"chr16-30609383-30610653",0.613483509918015,0.107217147402463,0.131,0.107,1,"NS"
"chr21-14910972-14911964",0.613580638138238,0.537910237644904,0.053,0.035,1,"NS"
"chr19-7902735-7904546",0.613654618871335,0.184522407307462,0.36,0.271,1,"NS"
"chr1-16366662-16368033",0.613859257435237,0.357744747255563,0.238,0.163,1,"NS"
"chr19-34269678-34270580",0.613947345370017,0.533631733440597,0.076,0.05,1,"NS"
"chr17-62703064-62704792",0.614013378026932,0.253350093553057,0.053,0.041,1,"NS"
